order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,preferred_category,product_name,category,gender,order_amount,recency_days,frequency,monetary,tenure_days,avg_order_value,purchase_intensity,inactive_ratio
ORD5119,CUST1119,19,PROD319,USA,2021-09-12,2024-06-28,1,active,2022-10-24,174.49,9,Clothing,Lipstick,Beauty,Female,1570.41,419,25,1570.41,1439,62.8164,0.017373175816539264,0.29117442668519805
ORD5120,CUST1120,64,PROD320,Pakistan,2020-11-16,2022-08-06,5,cancelled,2024-07-06,102.01,6,Electronics,Tablet,Electronics,Male,612.0600000000001,1111,1,612.0600000000001,1739,612.0600000000001,0.0005750431282346176,0.6388729154686601
ORD5121,CUST1121,23,PROD321,UK,2022-10-30,2024-04-27,5,active,2023-02-18,389.99,5,Home,Shirt,Clothing,Male,1949.95,481,3,1949.95,1026,649.9833333333333,0.0029239766081871343,0.46881091617933723
ORD5122,CUST1122,22,PROD322,UK,2022-12-03,2024-12-19,2,cancelled,2022-12-07,21.57,6,Sports,Face Wash,Beauty,Male,129.42000000000002,245,49,129.42000000000002,992,2.6412244897959187,0.04939516129032258,0.2469758064516129
ORD5123,CUST1123,68,PROD323,USA,2023-04-25,2024-09-24,1,cancelled,2025-03-26,649.18,2,Electronics,Gaming Console,Electronics,Male,1298.36,331,38,1298.36,849,34.16736842105263,0.0447585394581861,0.38987043580683156
ORD5124,CUST1124,61,PROD324,Canada,2023-02-19,2025-04-23,3,cancelled,2025-07-29,964.88,2,Clothing,Running Shoes,Sports,Female,1929.76,120,5,1929.76,914,385.952,0.005470459518599562,0.13129102844638948
ORD5125,CUST1125,52,PROD325,UK,2023-05-20,2024-02-08,0,active,2025-05-11,201.06,8,Home,Lamp,Home,Male,1608.48,560,28,1608.48,824,57.44571428571429,0.03398058252427184,0.6796116504854369
ORD5126,CUST1126,35,PROD326,UK,2021-06-09,2024-10-18,1,active,2022-05-31,178.81,1,Electronics,Smartwatch,Electronics,Female,178.81,307,41,178.81,1534,4.361219512195122,0.026727509778357236,0.2001303780964798
ORD5127,CUST1127,45,PROD327,Germany,2022-07-25,2023-02-27,2,cancelled,2023-11-14,167.69,5,Electronics,Headphones,Electronics,Female,838.45,906,49,838.45,1123,17.11122448979592,0.04363312555654497,0.8067675868210151
ORD5128,CUST1128,49,PROD328,Germany,2022-09-28,2022-10-12,2,active,2024-03-03,19.56,6,Beauty,Bluetooth Speaker,Electronics,Female,117.35999999999999,1044,43,117.35999999999999,1058,2.729302325581395,0.04064272211720227,0.9867674858223062
ORD5129,CUST1129,31,PROD329,UK,2021-04-24,2024-01-10,0,active,2023-08-04,170.27,3,Electronics,Shampoo,Beauty,Male,510.81000000000006,589,34,510.81000000000006,1580,15.023823529411766,0.021518987341772152,0.37278481012658227
ORD5130,CUST1130,33,PROD330,Germany,2022-10-20,2024-08-07,3,cancelled,2022-10-31,968.05,2,Clothing,Smartwatch,Electronics,Male,1936.1,379,3,1936.1,1036,645.3666666666667,0.0028957528957528956,0.3658301158301158
ORD5131,CUST1131,21,PROD331,UK,2021-11-08,2025-01-25,0,cancelled,2025-04-14,184.34,6,Home,Tablet,Electronics,Female,1106.04,208,13,1106.04,1382,85.08,0.009406657018813314,0.15050651230101303
ORD5132,CUST1132,59,PROD332,USA,2022-07-13,2023-06-12,3,active,2025-08-08,332.14,4,Electronics,Skirt,Clothing,Female,1328.56,801,3,1328.56,1135,442.8533333333333,0.0026431718061674008,0.7057268722466961
ORD5133,CUST1133,46,PROD333,Germany,2021-06-29,2022-11-04,2,active,2025-06-02,42.65,5,Home,Tennis Racket,Sports,Female,213.25,1021,34,213.25,1514,6.272058823529412,0.022457067371202115,0.6743725231175693
ORD5134,CUST1134,35,PROD334,UK,2021-09-05,2024-11-18,1,active,2022-11-28,21.3,9,Beauty,Cycling Helmet,Sports,Male,191.70000000000002,276,43,191.70000000000002,1446,4.458139534883721,0.029737206085753802,0.1908713692946058
ORD5135,CUST1135,51,PROD335,USA,2023-05-20,2024-05-17,5,cancelled,2024-06-25,111.78,7,Clothing,Microwave,Home,Male,782.46,461,28,782.46,824,27.945,0.03398058252427184,0.5594660194174758
ORD5136,CUST1136,51,PROD336,India,2022-01-10,2022-07-08,1,active,2023-04-06,103.26,7,Beauty,Face Wash,Beauty,Female,722.82,1140,25,722.82,1319,28.9128,0.018953752843062926,0.8642911296436695
ORD5137,CUST1137,39,PROD337,USA,2021-05-02,2024-07-11,3,active,2025-06-30,5.48,9,Electronics,Headphones,Electronics,Female,49.32000000000001,406,11,49.32000000000001,1572,4.483636363636364,0.006997455470737914,0.2582697201017812
ORD5138,CUST1138,36,PROD338,Germany,2023-04-07,2023-05-09,3,active,2025-07-11,151.96,5,Sports,Cycling Helmet,Sports,Female,759.8000000000001,835,16,759.8000000000001,867,47.487500000000004,0.01845444059976932,0.9630911188004614
ORD5139,CUST1139,49,PROD339,Pakistan,2023-06-07,2023-07-19,3,active,2025-03-23,152.78,9,Electronics,Sneakers,Clothing,Female,1375.02,764,12,1375.02,806,114.585,0.01488833746898263,0.9478908188585607
ORD5140,CUST1140,55,PROD340,UK,2022-02-14,2024-02-25,2,active,2024-12-05,179.86,7,Clothing,Cycling Helmet,Sports,Male,1259.02,543,3,1259.02,1284,419.67333333333335,0.002336448598130841,0.42289719626168226
ORD5141,CUST1141,19,PROD341,Germany,2023-03-24,2024-11-03,4,cancelled,2023-12-30,218.72,8,Clothing,Sneakers,Clothing,Female,1749.76,291,9,1749.76,881,194.4177777777778,0.01021566401816118,0.33030646992054485
ORD5142,CUST1142,47,PROD342,UK,2023-06-02,2025-03-28,0,cancelled,2023-08-24,177.72,4,Clothing,T-Shirt,Clothing,Female,710.88,146,46,710.88,811,15.453913043478261,0.05672009864364982,0.18002466091245375
ORD5143,CUST1143,53,PROD343,India,2021-10-20,2025-04-26,5,active,2024-09-16,224.37,4,Electronics,Conditioner,Beauty,Female,897.48,117,30,897.48,1401,29.916,0.021413276231263382,0.0835117773019272
ORD5144,CUST1144,46,PROD344,India,2021-11-10,2024-06-26,3,active,2025-08-19,283.6,7,Electronics,Dress,Clothing,Female,1985.2000000000003,421,18,1985.2000000000003,1380,110.2888888888889,0.013043478260869565,0.3050724637681159
ORD5145,CUST1145,48,PROD345,Germany,2021-08-07,2024-09-05,2,cancelled,2023-07-06,167.0,9,Clothing,Skirt,Clothing,Male,1503.0,350,23,1503.0,1475,65.34782608695652,0.015593220338983051,0.23728813559322035
ORD5146,CUST1146,47,PROD346,USA,2021-03-17,2023-10-30,1,active,2023-01-25,121.06,6,Beauty,Jeans,Clothing,Female,726.36,661,24,726.36,1618,30.265,0.014833127317676144,0.4085290482076638
ORD5147,CUST1147,26,PROD347,Germany,2022-08-24,2025-02-28,5,active,2025-07-19,433.59,3,Beauty,Headphones,Electronics,Other,1300.77,174,28,1300.77,1093,46.45607142857143,0.025617566331198535,0.15919487648673375
ORD5148,CUST1148,20,PROD348,India,2021-12-05,2024-07-25,1,active,2025-02-16,230.28,5,Beauty,Lamp,Home,Male,1151.4,392,17,1151.4,1355,67.72941176470589,0.012546125461254613,0.2892988929889299
ORD5149,CUST1149,51,PROD349,Germany,2021-09-23,2024-02-05,2,cancelled,2024-01-24,8.24,6,Clothing,Nail Polish,Beauty,Male,49.44,563,37,49.44,1428,1.3362162162162161,0.025910364145658265,0.3942577030812325
ORD5150,CUST1150,20,PROD350,Germany,2021-09-22,2022-10-07,3,cancelled,2024-05-05,634.46,3,Clothing,Shirt,Clothing,Male,1903.38,1049,40,1903.38,1429,47.584500000000006,0.02799160251924423,0.7340797760671799
ORD5151,CUST1151,49,PROD351,USA,2020-12-26,2022-05-01,3,active,2021-05-16,156.77,8,Sports,Nail Polish,Beauty,Female,1254.16,1208,40,1254.16,1699,31.354000000000003,0.023543260741612712,0.711006474396704
ORD5152,CUST1152,27,PROD352,Pakistan,2021-11-09,2023-01-18,5,active,2024-01-25,172.17,7,Home,Microwave,Home,Female,1205.1899999999998,946,41,1205.1899999999998,1381,29.394878048780484,0.029688631426502535,0.6850108616944244
ORD5153,CUST1153,52,PROD353,India,2022-07-27,2024-07-08,2,active,2022-09-15,1308.29,1,Clothing,Jacket,Clothing,Female,1308.29,409,18,1308.29,1121,72.68277777777777,0.016057091882247992,0.3648528099910794
ORD5154,CUST1154,24,PROD354,UK,2020-10-13,2024-12-20,1,cancelled,2021-03-17,773.0,2,Home,Face Wash,Beauty,Other,1546.0,244,42,1546.0,1773,36.80952380952381,0.023688663282571912,0.13761985335589397
ORD5155,CUST1155,54,PROD355,UK,2022-08-28,2025-01-30,1,cancelled,2023-07-28,37.35,1,Home,Sneakers,Clothing,Female,37.35,203,7,37.35,1089,5.335714285714286,0.006427915518824609,0.18640955004591367
ORD5156,CUST1156,42,PROD356,Pakistan,2021-10-06,2024-08-12,0,active,2022-09-18,210.51,2,Home,Jacket,Clothing,Male,421.02,374,1,421.02,1415,421.02,0.0007067137809187279,0.2643109540636042
ORD5157,CUST1157,55,PROD357,Canada,2022-07-17,2024-02-07,4,cancelled,2022-07-29,184.94,7,Home,Hoodie,Clothing,Male,1294.58,561,45,1294.58,1131,28.768444444444444,0.03978779840848806,0.4960212201591512
ORD5158,CUST1158,35,PROD358,Pakistan,2020-11-22,2021-10-14,4,active,2021-04-09,34.88,5,Beauty,Lamp,Home,Female,174.4,1407,24,174.4,1733,7.266666666666667,0.013848817080207732,0.8118869013271783
ORD5159,CUST1159,31,PROD359,Pakistan,2022-04-09,2024-08-09,3,active,2024-05-17,23.82,9,Clothing,Foundation,Beauty,Male,214.38,377,1,214.38,1230,214.38,0.0008130081300813008,0.3065040650406504
ORD5160,CUST1160,21,PROD360,Germany,2022-05-22,2022-11-02,1,active,2022-08-07,241.3,6,Clothing,Yoga Mat,Sports,Male,1447.8000000000002,1023,21,1447.8000000000002,1187,68.94285714285715,0.017691659646166806,0.8618365627632687
ORD5161,CUST1161,65,PROD361,Canada,2022-07-30,2022-08-13,5,active,2025-07-27,292.25,3,Beauty,Tennis Racket,Sports,Female,876.75,1104,24,876.75,1118,36.53125,0.02146690518783542,0.9874776386404294
ORD5162,CUST1162,30,PROD362,Canada,2020-09-30,2023-09-30,4,cancelled,2022-03-04,139.58,6,Clothing,Blender,Home,Female,837.48,691,44,837.48,1786,19.033636363636365,0.02463605823068309,0.38689809630459127
ORD5163,CUST1163,38,PROD363,Pakistan,2023-07-02,2024-12-21,4,cancelled,2023-10-16,400.08,4,Clothing,Running Shoes,Sports,Female,1600.32,243,38,1600.32,781,42.113684210526316,0.04865556978233035,0.3111395646606914
ORD5164,CUST1164,64,PROD364,Germany,2022-11-19,2023-03-14,3,paused,2023-08-01,901.2,2,Electronics,Vacuum Cleaner,Home,Male,1802.4,891,34,1802.4,1006,53.01176470588236,0.033797216699801194,0.885685884691849
ORD5165,CUST1165,45,PROD365,Germany,2023-05-12,2024-08-10,5,active,2025-06-11,597.67,3,Electronics,Blender,Home,Male,1793.0099999999998,376,9,1793.0099999999998,832,199.2233333333333,0.010817307692307692,0.4519230769230769
ORD5166,CUST1166,41,PROD366,UK,2021-09-03,2024-11-23,2,cancelled,2023-02-04,77.76,3,Electronics,Running Shoes,Sports,Male,233.28000000000003,271,3,233.28000000000003,1448,77.76,0.0020718232044198894,0.1871546961325967
ORD5167,CUST1167,38,PROD367,Pakistan,2021-11-23,2023-06-13,1,cancelled,2022-12-02,15.8,6,Home,Cricket Bat,Sports,Male,94.80000000000001,800,8,94.80000000000001,1367,11.850000000000001,0.005852231163130944,0.5852231163130943
ORD5168,CUST1168,62,PROD368,Germany,2021-01-23,2023-01-04,2,active,2023-08-09,151.98,5,Home,Running Shoes,Sports,Other,759.9,960,36,759.9,1671,21.108333333333334,0.02154398563734291,0.5745062836624776
ORD5169,CUST1169,47,PROD369,India,2021-05-02,2022-10-28,5,active,2021-05-16,35.32,6,Sports,Shirt,Clothing,Male,211.92000000000002,1028,49,211.92000000000002,1572,4.324897959183674,0.031170483460559797,0.6539440203562341
ORD5170,CUST1170,65,PROD370,UK,2021-05-09,2024-05-01,5,active,2025-02-27,161.03,9,Electronics,Basketball,Sports,Female,1449.27,477,47,1449.27,1565,30.835531914893618,0.030031948881789138,0.3047923322683706
ORD5171,CUST1171,36,PROD371,UK,2021-04-17,2024-06-12,1,cancelled,2022-09-17,621.17,2,Home,Sneakers,Clothing,Female,1242.34,435,2,1242.34,1587,621.17,0.001260239445494644,0.2741020793950851
ORD5172,CUST1172,64,PROD372,Canada,2022-02-19,2023-04-15,0,cancelled,2024-02-28,261.65,5,Sports,Skirt,Clothing,Female,1308.25,859,28,1308.25,1279,46.723214285714285,0.0218921032056294,0.671618451915559
ORD5173,CUST1173,38,PROD373,Pakistan,2022-05-12,2024-12-02,5,cancelled,2025-05-11,332.86,5,Beauty,Lamp,Home,Male,1664.3000000000002,262,42,1664.3000000000002,1197,39.62619047619048,0.03508771929824561,0.21888053467000834
ORD5174,CUST1174,51,PROD374,Germany,2023-02-15,2024-11-15,4,active,2025-05-09,68.45,3,Beauty,Shampoo,Beauty,Male,205.35000000000002,279,39,205.35000000000002,918,5.265384615384616,0.042483660130718956,0.30392156862745096
ORD5175,CUST1175,62,PROD375,Pakistan,2021-09-15,2024-02-19,5,active,2024-09-20,274.96,4,Sports,Smartphone,Electronics,Male,1099.84,549,26,1099.84,1436,42.301538461538456,0.018105849582172703,0.38231197771587744
ORD5176,CUST1176,20,PROD376,Pakistan,2023-07-11,2024-07-13,3,cancelled,2024-09-29,859.4,2,Sports,Bluetooth Speaker,Electronics,Male,1718.8,404,17,1718.8,772,101.10588235294118,0.022020725388601035,0.5233160621761658
ORD5177,CUST1177,21,PROD377,Canada,2020-11-19,2022-11-04,4,paused,2022-10-28,103.64,9,Sports,Cricket Bat,Sports,Female,932.76,1021,34,932.76,1736,27.434117647058823,0.019585253456221197,0.5881336405529954
ORD5178,CUST1178,45,PROD378,Canada,2021-11-14,2022-07-19,3,cancelled,2023-09-06,993.48,2,Beauty,Perfume,Beauty,Female,1986.96,1129,18,1986.96,1376,110.38666666666667,0.01308139534883721,0.8204941860465116
ORD5179,CUST1179,48,PROD379,Germany,2021-07-24,2021-10-06,2,active,2022-04-10,348.34,2,Sports,Lipstick,Beauty,Male,696.68,1415,15,696.68,1489,46.44533333333333,0.010073875083948958,0.9503022162525184
ORD5180,CUST1180,48,PROD380,Pakistan,2023-04-10,2024-05-01,0,active,2025-07-18,18.7,6,Beauty,Microwave,Home,Male,112.19999999999999,477,33,112.19999999999999,864,3.3999999999999995,0.03819444444444445,0.5520833333333334
ORD5181,CUST1181,33,PROD381,Pakistan,2023-03-21,2024-04-17,3,cancelled,2025-05-11,1543.22,1,Sports,T-Shirt,Clothing,Male,1543.22,491,42,1543.22,884,36.74333333333333,0.04751131221719457,0.5554298642533937
ORD5182,CUST1182,37,PROD382,India,2021-08-01,2025-07-28,0,active,2024-04-21,183.2,8,Beauty,Headphones,Electronics,Male,1465.6,24,5,1465.6,1481,293.12,0.00337609723160027,0.016205266711681297
ORD5183,CUST1183,59,PROD383,Canada,2021-04-19,2022-10-14,2,active,2024-08-17,215.88,8,Clothing,Smartwatch,Electronics,Male,1727.04,1042,23,1727.04,1585,75.08869565217391,0.014511041009463722,0.6574132492113565
ORD5184,CUST1184,37,PROD384,USA,2023-07-09,2025-03-07,3,active,2024-10-31,1071.13,1,Electronics,Running Shoes,Sports,Male,1071.13,167,33,1071.13,774,32.45848484848485,0.04263565891472868,0.2157622739018088
ORD5185,CUST1185,47,PROD385,Canada,2022-06-22,2025-02-17,2,active,2025-02-28,22.07,9,Home,Cricket Bat,Sports,Female,198.63,185,9,198.63,1156,22.07,0.007785467128027681,0.16003460207612458
ORD5186,CUST1186,62,PROD386,Canada,2021-08-08,2025-07-12,5,active,2022-10-14,200.21,4,Beauty,Jacket,Clothing,Female,800.84,40,10,800.84,1474,80.084,0.0067842605156037995,0.027137042062415198
ORD5187,CUST1187,26,PROD387,India,2023-05-06,2025-03-24,1,cancelled,2025-04-14,678.67,2,Home,Tennis Racket,Sports,Female,1357.34,150,39,1357.34,838,34.80358974358974,0.046539379474940336,0.17899761336515513
ORD5188,CUST1188,20,PROD388,Pakistan,2021-05-25,2024-10-10,0,active,2024-09-14,689.37,2,Beauty,Microwave,Home,Female,1378.74,315,34,1378.74,1549,40.55117647058824,0.02194964493221433,0.20335700451904454
ORD5189,CUST1189,40,PROD389,Germany,2022-10-22,2023-02-26,5,active,2025-08-04,180.98,6,Electronics,Skirt,Clothing,Male,1085.8799999999999,907,40,1085.8799999999999,1034,27.147,0.03868471953578337,0.8771760154738878
ORD5190,CUST1190,49,PROD390,Pakistan,2021-07-19,2023-01-02,4,cancelled,2025-06-04,148.34,5,Electronics,Camera,Electronics,Female,741.7,962,7,741.7,1494,105.95714285714287,0.004685408299866131,0.643908969210174
ORD5191,CUST1191,33,PROD391,UK,2022-02-15,2022-10-25,4,cancelled,2022-05-02,127.83,7,Electronics,Bluetooth Speaker,Electronics,Male,894.81,1031,9,894.81,1283,99.42333333333333,0.007014809041309431,0.8035853468433359
ORD5192,CUST1192,54,PROD392,Pakistan,2021-10-03,2024-02-14,2,active,2025-01-02,187.02,8,Clothing,Lipstick,Beauty,Other,1496.16,554,29,1496.16,1418,51.59172413793104,0.020451339915373765,0.3906911142454161
ORD5193,CUST1193,28,PROD393,Canada,2021-08-14,2023-06-02,5,active,2024-05-07,175.71,7,Home,T-Shirt,Clothing,Male,1229.97,811,26,1229.97,1468,47.306538461538466,0.017711171662125342,0.5524523160762943
ORD5194,CUST1194,36,PROD394,Canada,2021-05-10,2022-02-18,2,cancelled,2021-07-01,39.74,9,Home,Conditioner,Beauty,Female,357.66,1280,10,357.66,1564,35.766000000000005,0.00639386189258312,0.8184143222506394
ORD5195,CUST1195,57,PROD395,India,2023-07-19,2024-08-21,0,active,2025-01-14,199.73,6,Electronics,Dumbbells,Sports,Male,1198.3799999999999,365,46,1198.3799999999999,764,26.05173913043478,0.060209424083769635,0.47774869109947643
ORD5196,CUST1196,36,PROD396,India,2020-10-07,2022-12-19,3,active,2022-05-22,30.76,9,Beauty,Jeans,Clothing,Male,276.84000000000003,976,49,276.84000000000003,1779,5.649795918367348,0.027543563799887576,0.5486228218100057
ORD5197,CUST1197,34,PROD397,USA,2022-10-01,2023-03-03,2,active,2023-03-20,429.25,4,Electronics,Headphones,Electronics,Male,1717.0,902,45,1717.0,1055,38.15555555555556,0.04265402843601896,0.8549763033175355
ORD5198,CUST1198,39,PROD398,USA,2022-04-25,2024-03-06,4,cancelled,2022-11-20,122.72,9,Electronics,Shirt,Clothing,Female,1104.48,533,35,1104.48,1214,31.55657142857143,0.028830313014827018,0.4390444810543657
ORD5199,CUST1199,32,PROD399,Pakistan,2022-10-11,2023-03-29,4,active,2024-05-05,504.16,3,Electronics,Hoodie,Clothing,Male,1512.48,876,43,1512.48,1045,35.17395348837209,0.04114832535885168,0.8382775119617225
ORD5200,CUST1200,69,PROD400,Germany,2021-07-11,2023-09-19,2,cancelled,2021-09-09,483.12,4,Sports,Shampoo,Beauty,Female,1932.48,702,23,1932.48,1502,84.0208695652174,0.015312916111850865,0.4673768308921438
ORD5201,CUST1201,61,PROD401,India,2023-03-29,2025-06-02,0,cancelled,2023-04-21,138.92,6,Electronics,Shirt,Clothing,Male,833.52,80,47,833.52,876,17.734468085106382,0.05365296803652968,0.091324200913242
ORD5202,CUST1202,68,PROD402,UK,2021-11-06,2022-12-27,4,active,2025-04-17,299.78,6,Home,Vacuum Cleaner,Home,Female,1798.6799999999998,968,13,1798.6799999999998,1384,138.35999999999999,0.00939306358381503,0.6994219653179191
ORD5203,CUST1203,61,PROD403,Germany,2021-07-22,2023-03-15,4,cancelled,2022-09-04,296.68,6,Clothing,Dress,Clothing,Other,1780.08,890,6,1780.08,1491,296.68,0.004024144869215292,0.5969148222669349
ORD5204,CUST1204,22,PROD404,USA,2021-05-12,2023-10-25,0,active,2024-09-06,63.16,2,Clothing,Bluetooth Speaker,Electronics,Female,126.32,666,13,126.32,1562,9.716923076923077,0.008322663252240717,0.4263764404609475
ORD5205,CUST1205,58,PROD405,India,2021-08-20,2025-04-22,2,cancelled,2024-01-30,1484.8,1,Clothing,Headphones,Electronics,Male,1484.8,121,13,1484.8,1462,114.21538461538461,0.008891928864569083,0.08276333789329686
ORD5206,CUST1206,59,PROD406,Germany,2021-11-24,2023-12-11,1,active,2024-06-08,263.02,6,Beauty,Yoga Mat,Sports,Female,1578.12,619,26,1578.12,1366,60.69692307692307,0.01903367496339678,0.45314787701317716
ORD5207,CUST1207,32,PROD407,India,2023-07-16,2023-12-03,1,active,2024-08-18,1212.26,1,Clothing,Vacuum Cleaner,Home,Male,1212.26,627,38,1212.26,767,31.90157894736842,0.04954367666232073,0.817470664928292
ORD5208,CUST1208,37,PROD408,India,2022-09-12,2023-08-17,0,active,2023-02-18,1790.4,1,Beauty,Shirt,Clothing,Male,1790.4,735,33,1790.4,1074,54.25454545454546,0.030726256983240222,0.6843575418994413
ORD5209,CUST1209,30,PROD409,Pakistan,2022-04-12,2024-09-14,2,active,2022-11-28,582.62,2,Clothing,Sneakers,Clothing,Male,1165.24,341,6,1165.24,1227,194.20666666666668,0.004889975550122249,0.27791361043194784
ORD5210,CUST1210,30,PROD410,UK,2022-03-14,2023-02-14,0,active,2022-07-01,181.32,2,Home,Moisturizer,Beauty,Female,362.64,919,40,362.64,1256,9.065999999999999,0.03184713375796178,0.731687898089172
ORD5211,CUST1211,65,PROD411,UK,2022-03-08,2023-02-18,2,paused,2025-05-15,174.87,9,Sports,Cricket Bat,Sports,Male,1573.83,915,34,1573.83,1262,46.28911764705882,0.02694136291600634,0.7250396196513471
ORD5212,CUST1212,48,PROD412,Canada,2022-04-26,2024-02-11,4,cancelled,2023-06-12,462.9,3,Clothing,Refrigerator,Home,Female,1388.6999999999998,557,45,1388.6999999999998,1213,30.859999999999996,0.03709810387469085,0.45919208573784004
ORD5213,CUST1213,56,PROD413,Pakistan,2021-01-04,2024-07-26,2,cancelled,2025-04-14,490.01,3,Sports,Headphones,Electronics,Female,1470.03,391,40,1470.03,1690,36.75075,0.023668639053254437,0.23136094674556212
ORD5214,CUST1214,29,PROD414,Germany,2022-10-26,2023-12-14,0,cancelled,2024-01-14,1068.34,1,Home,Chair,Home,Female,1068.34,616,36,1068.34,1030,29.67611111111111,0.03495145631067961,0.5980582524271845
ORD5215,CUST1215,64,PROD415,India,2021-03-08,2023-05-19,4,active,2024-05-04,151.03,8,Beauty,Smartphone,Electronics,Male,1208.24,825,30,1208.24,1627,40.27466666666667,0.01843884449907806,0.5070682237246465
ORD5216,CUST1216,48,PROD416,Pakistan,2022-11-06,2022-12-24,3,active,2023-08-09,152.35,8,Sports,Refrigerator,Home,Female,1218.8,971,32,1218.8,1019,38.0875,0.03140333660451423,0.9528949950932286
ORD5217,CUST1217,59,PROD417,Germany,2023-04-27,2023-12-04,5,active,2023-09-05,277.17,7,Electronics,Lipstick,Beauty,Male,1940.19,626,3,1940.19,847,646.73,0.0035419126328217238,0.7390791027154664
